mblogid,reposts_count,text,created_at,like_count,comments_count,user_name,user_followers,user_statuses,user_gender,scheme,airline
4051269163878260,83,【还能放心坐飞机吗?上海浦东机场再次发生跑道入侵事件】12月8日的19时23分，美国达美航空公司的一架从东京飞往浦东的航班落地浦东机场。在机场塔台没有给出指令前，这架飞机就自行穿越跑道，当时在跑道上，刚好有一架东航的723航班已接到起飞指令，正准备启动。（央视新闻）网页链接​,2016-12-10T14:48:00.000Z,108,97,21世纪经济报道,14485719,32467,m,http://m.weibo.cn/status/ElvKcggUA?mblogid=ElvKcggUA&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4051236376679019,38,【民航局回应美客机入侵跑道：已督促美国达美航空公司加强安全管理】8日晚，上海浦东机场，美国达美航空公司一架飞机在塔台未给指令前穿越跑道，当时跑道上东航723航班已接到起飞指令，塔台立即取消起飞指令。民航华东局回应称，该客机未按空管指令穿越跑道，空管处置及时未造成飞行冲突，已督促该航空​...全文,2016-12-10T12:38:00.000Z,52,84,财经网,22924570,126345,m,http://m.weibo.cn/status/EluTjs1w7?mblogid=EluTjs1w7&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4051191078285168,54,发布了头条文章：《首航｜有颜值、有内涵，厦航的纽约梦想就靠它来实现》都是反鱼骨商务舱座椅，厦航和东航的一样么？双发中远程客机客舱布局的未来趋势是怎样？首航｜有颜值、有内涵，厦航的纽约梦想就靠它来实现​,2016-12-10T09:38:00.000Z,94,43,FATIII,775567,17221,m,http://m.weibo.cn/status/EltIfyLlK?mblogid=EltIfyLlK&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4051178876948510,18,#2016中国公司法务年会#【东航总法律顾问郭俊秀：法务人风格要从防御型转成进攻型】在今日召开的2016中国公司法务年会上，东方航空总法律顾问、中国法学会航空法学研究会会长郭俊秀在演讲中向与会者阐述了中国企业的国际化、国际化的中国企业对法务的要求。郭俊秀指出，企业法律工作者的地位和风格一定​...全文,2016-12-10T08:49:00.000Z,8,2,法制日报,1527140,48111,m,http://m.weibo.cn/status/Eltozt9CK?mblogid=Eltozt9CK&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4051121523275325,27,【一美客机被指在上海浦东机场“入侵跑道”，民航局已展开调查】12月8日19时23分，美国达美航空公司一架从东京飞往浦东航班落地浦东机场。在塔台未给出指令前，该机即穿越跑道，当时跑道上东航航班已接到起飞指令（尚未启动），塔台立即取消起飞指令。目前，该事件正在调查。一美客机被指在上海浦东机场“入侵跑道”，民航局已展开调查​,2016-12-10T05:01:00.000Z,27,14,北京晚报,10883693,66715,m,http://m.weibo.cn/status/ElrU4dK3P?mblogid=ElrU4dK3P&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4051107267962222,83,【上海浦东机场发生低级别跑道入侵事件民航华东局介入调查】8日19:23，美国达美航空一架从东京飞往浦东航班落地浦东机场。在塔台未给出指令前，该机穿越跑道，而跑道上东航航班已接到起飞指令(尚未启动)，塔台立即取消起飞指令。民航华东地区管理局认为这是一起低级别跑道入侵事件，目前调查人员已完​...全文,2016-12-10T04:05:00.000Z,268,146,环球时报,7366983,117555,m,http://m.weibo.cn/status/Elrx4xpkW?mblogid=Elrx4xpkW&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4051106130180810,417,【上海浦东机场发生低级别跑道入侵事件民航华东局介入调查】8日19:23，美国达美航空一架从东京飞往浦东航班落地浦东机场。在塔台未给出指令前，该机穿越跑道，而跑道上东航航班已接到起飞指令(尚未启动)，塔台立即取消起飞指令。民航华东地区管理局认为这是一起低级别跑道入侵事件，目前调查人员已完​...全文,2016-12-10T04:00:00.000Z,802,655,央视新闻,48835877,81789,m,http://m.weibo.cn/status/Elrvf0L2i?mblogid=Elrvf0L2i&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4051092386391392,32,【达美客机疑似入侵上海浦东机场跑道民航局正展开调查】12月8日晚19时20分许，上海浦东国际机场发生一起疑似跑道入侵事件。当晚19时23分，美国达美航空一架从东京飞往浦东的DL295航班落地浦东机场。在机场塔台未给出指令前，该机即穿越跑道，而当时跑道上的东航723航班已接到起飞指令(尚未启动)，塔台​...全文,2016-12-10T03:05:00.000Z,16,14,看看新闻KNEWS,1543743,35769,m,http://m.weibo.cn/status/Elr94qOGY?mblogid=Elr94qOGY&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4053783543600906,21,今天，东航上海直飞布里斯班首航成功，MU715顺利降落布里斯班机场！[撒花][撒花]机场的抵达出口热闹非凡，考拉袋鼠齐齐到场，欢迎远道而来的朋友们；舞狮表演和土著舞蹈更是吸引眼球；布里斯班，以夏天般的热情欢迎东航首航团的到来！小伙伴们，别再犹豫了，直航已经开通，澳大利亚十年签证已经实施​...全文,2016-12-17T13:19:00.000Z,20,7,澳大利亚昆士兰旅游,66703,4787,f,http://m.weibo.cn/status/Emz9Ef6L8?mblogid=Emz9Ef6L8&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4053362771463012,45,今天的航班是上航18.9年机龄的767/B2567，机龄虽长，不过上航将商务舱座椅进行了升级，配色与@东方航空看齐，舒适性也有所提高，更难得的是而且还加装了无线上网设备，可见东航在推进空中上网确实相当用心。虽然是老飞机，但是2-3-2的经济舱布局带来的空间感和舒适性迄今在宽体机中仍然无可匹敌，这几​...全文,2016-12-16T09:27:00.000Z,67,87,FATIII,775568,17221,m,http://m.weibo.cn/status/EmocZ68AY?mblogid=EmocZ68AY&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4053038752289184,17,#航线动态#上海-布里斯班是东航继上海-凯恩斯之后，第2条从上海直飞昆士兰的航线。将于本月16日首航，每周四班(二/三/五/日由上海起飞)，由空客332执飞。春节期间(1/14-2/12)将增加为每天一班。布里斯班，这个“澳洲最潮的都市”，你想来一睹它的风采吗？​,2016-12-15T12:00:00.000Z,22,26,东方航空,315431,9747,m,http://m.weibo.cn/status/EmfMn9Bwk?mblogid=EmfMn9Bwk&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4052905575065892,6,【航班取消后13天，东航约我面谈】@刘兴亮：在航班取消后的第13天，我和东航的有关人员人员终于坐在了一起。来了3个人，带队的是东航负责客户服务中心的副总经理李先生。李先生就此事进行道歉，并且解释了航班取消的原因...刘兴亮｜航班取消后的第13天，东航约我面谈了​,2016-12-15T03:10:00.000Z,22,11,头条博客,7911896,55155,m,http://m.weibo.cn/status/EmcjzlfRW?mblogid=EmcjzlfRW&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4052864856404325,47,发布了头条文章：《刘兴亮｜航班取消后的第13天，东航约我面谈了》。来了3个人，带队的是东航负责客户服务中心的副总经理李先生。刘兴亮｜航班取消后的第13天，东航约我面谈了​,2016-12-15T00:29:00.000Z,43,48,刘兴亮,2015139,17338,m,http://m.weibo.cn/status/EmbfTqS3z?mblogid=EmbfTqS3z&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4052652381853211,5,#东航招聘#东方航空招聘2017年上海专场安全员体检名单及补考名单#东航体检#苦等的日子是难熬的，艰辛的#东航#往往结果给人出其不意的伤害#安全员体检#东航招聘安全员上海站12月22号上海民航医院体检#上海民航医院#关键的一步，也是致命的一步​,2016-12-14T10:24:00.000Z,2,0,民航空姐社区,163506,1223,f,http://m.weibo.cn/status/Em5Jc7M6v?mblogid=Em5Jc7M6v&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4052314451300727,1,【飞机起飞后一男子突发急病机长果断返航降落重庆机场】今（13）日中午，由重庆飞往合肥的东航MU5027航班刚起飞不久，一名旅客突发急病，在航班广播寻医未果后，空姐为发病旅客进行了急救，同时机长选择了返航降落重庆机场。由于机组人员的及时妥善处置，发病旅客得到了有效救治并脱离了危险，航班也​...全文,2016-12-13T12:01:00.000Z,37,2,华龙网,1668892,67237,m,http://m.weibo.cn/status/ElWW95snt?mblogid=ElWW95snt&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4052289615960480,1,#重庆新闻#2016年12月13日，重庆市，江北机场，降落在地面的东航班机。当天中午，东航MU5027重庆-合肥航班因机上一名旅客突发急病，在起飞18分钟后紧急返航降落重庆机场，因处置及时，该名旅客得到有效救治并脱离危险。小图为乘客家属向机组人员赠送的感谢锦旗。商报记者李化​,2016-12-13T10:23:00.000Z,48,5,重庆商报,6185584,104957,m,http://m.weibo.cn/status/ElWi5p0AM?mblogid=ElWi5p0AM&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4052169546401551,14,#东航60年#1988年，本人9岁第一次单独乘坐飞机，当时是从上海虹桥-广州白云，乘坐的是@东方航空5319航班（那会儿东航航班号还没开始带“mu”开头的）。那个年代波音飞机在中国大陆是主流，全国的空中客车也只有东航三架a310。当天乘坐的航班由md82执飞，也是我第一次乘坐麦道飞机，记得当时是从机尾两​...全文,2016-12-13T02:26:00.000Z,26,33,Air_Sheep,6402,21607,m,http://m.weibo.cn/status/ElTaqqRkP?mblogid=ElTaqqRkP&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4052164592850069,2,#中国东方航空#今天对东航有了新认识，本次从厦门到洛杉矶往返通过携程预订搭乘东航航班，今早抵达上海转机回厦门，因大雾天气影响原航班取消，到虹桥T2时得知消息，立马联系东航地勤和值班主任，十几分钟就顺利帮我们改签到厦航返回厦门，对于东航的快速响应，表示感谢，为东航点赞👍@东航官网​...全文,2016-12-13T02:06:00.000Z,7,17,bicylee小白沙的刺,167,1282,f,http://m.weibo.cn/status/ElT2rbXqR?mblogid=ElT2rbXqR&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4055197607254115,49,东航集团、联通集团、南方电网、哈电集团、中国核建、中国船舶这六大集团已经被列入第一批混合所有制改革试点。​,2016-12-21T10:58:00.000Z,102,62,叶斌看盘,376537,4177,m,http://m.weibo.cn/status/En9Wour7R?mblogid=En9Wour7R&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4055184223624754,10,【带你读研报：混改题材再亮剑！这次谁更有戏？（附股）】大集团，小公司的选股套路，东航领涨的混改风口，研报君带你两条逻辑来筛股！网页链接​,2016-12-21T10:05:00.000Z,1,0,金融界网站,2008580,68557,f,http://m.weibo.cn/status/En9AOfcXM?mblogid=En9AOfcXM&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4055182105492723,16,我是9号抄底的东方航空。当天收盘还有赚。结果周一被zjh一棍子打下来，大盘暴跌79点，东航也跌了2%，就套了。然后天天小跌那么一点半点，我都烦死了。还好奶奶@Kevinqin008一直安慰我，这票位置这么低，没什么风险，说不定哪天风来了就地板炮了，大家一起憋着等解套吧。今天果然地板炮，跑了。​,2016-12-21T09:56:00.000Z,41,15,混沌与概率1997,154160,19830,m,http://m.weibo.cn/status/En9xon2Uj?mblogid=En9xon2Uj&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4055157623284375,55,【证券时报：第一批央企混改方案即将获批】21日讯，据悉，市场预期第一批列入混改试点的东航集团、联通集团、南方电网、哈电集团、中国核建、中国船舶等央企混改方案，将在近期得到国家相关部门的批复。（证券时报）​,2016-12-21T08:19:00.000Z,28,7,大智慧通讯社,723162,112352,m,http://m.weibo.cn/status/En8TUdMpN?mblogid=En8TUdMpN&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4055110277989833,62,公布的7家央企混改：联通集团（中国联通，混改龙头）、南方电网（文山电力）、哈电集团（佳电股份）、中国核建（中国核建）、中国船舶（钢构工程）、东航集团（东方航空）、中国建材（北新建材），叠加铁路混改（铁龙物流）、石油混改（泰山石油）。网友发的转发下​,2016-12-21T05:11:00.000Z,20,2,稳重赢家,44139,16736,m,http://m.weibo.cn/status/En7Fxxwwh?mblogid=En7Fxxwwh&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4054948759091339,18,今天（20日），由东航执飞的温哥华—南京直飞航线首航成功！上午YVR举行庆祝仪式，东航方与列治文市长马保定等出席。新航线全年运行，采用空客A330-200客机，每周二、四、日早上8:30抵达YVR，早上10:30起飞前往南京禄口国际机场（NKG），再飞往昆明。以此YVR也成为加拿大唯一有到南京直航的机场。​,2016-12-20T18:29:00.000Z,20,19,城市知道-温哥华,87230,25580,m,http://m.weibo.cn/status/En3t1C94v?mblogid=En3t1C94v&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4054813358455559,3,【#东航60年#寻找属于我们的故事：约好再去彩云之南可好？】这是我们与@东方航空的故事，这是与丽江的故事，更是我们幸福的故事。故事得从坐东航讲起，不仅是内心认可，更是一种回味。去过两次丽江，一次公司组队，一次带@我是溜溜球儿度蜜月，快乐，安逸。#东航60年#寻找属于我们的故事：约好再去彩云之南可好？​,2016-12-20T09:31:00.000Z,0,2,张童--__,2844,8187,m,http://m.weibo.cn/status/EmZWDztFZ?mblogid=EmZWDztFZ&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4054687168573177,80,"昨天东航的飞机折返的时候，前排乘客表示应该所有飞机都没法降落北京，我就说：No,No,No，俄罗斯的可以！言中了。俄罗斯航空从莫斯科飞往北京的SU200航班，在抵达北京上空后的第一次降落没有成功，在空中绕了一大圈之后，这架空客A330客机于零点36分成功降落，比计划降落时间仅延误6分钟。​",2016-12-20T01:10:00.000Z,119,58,王小川,2751430,2340,m,http://m.weibo.cn/status/EmWF6zYh3?mblogid=EmWF6zYh3&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4054148565456067,20,#东航60年#东方航空的历代乘务员制服史，记载着东航乘务队伍六十年的成长历程。让我们跟随这些泛黄的老照片和充满回忆的老制服，一起怀旧、一起寻梦，从碎片里寻找久违的记忆，再现东航历代空乘制服风采。​,2016-12-18T13:30:00.000Z,68,33,东方航空,315431,9747,m,http://m.weibo.cn/status/EmIEomTn5?mblogid=EmIEomTn5&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4054121113762331,3,参加完好朋友的婚礼，立即飞回上海。在机场，和东航电商总经理韦总开了两个小时的会，商谈《5分钟商学院》与东航各种合作的可能性。东航的积分商城，翼猫，空中互联网服务，越做越好，韦总的跨界精神又如此开阔，聊出了很多创新的想法。太赞了。真是很期待。​,2016-12-18T11:40:00.000Z,23,3,刘润,66428,9665,m,http://m.weibo.cn/status/EmHW7fMKL?mblogid=EmHW7fMKL&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4057301205377342,5,又得坐东航了，大家有什么嘱托的吗？海口·海口美兰国际机场​,2016-12-27T06:17:00.000Z,5,26,刘兴亮,2015139,17338,m,http://m.weibo.cn/status/Eo2FimyTk?mblogid=Eo2FimyTk&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4057216963777565,12,【杭州机场服务升级：微信能值机行李可自助托运】近日，杭州机场官方微信上开通了在线值机功能，乘机旅客可以通过微信值机，对所有国内航班提前选定航班座位，到机场后只需补打登机牌或补办托运行李就可以了。东航航班还可以，自助行李托运减少排队时间。微信能值机行李可自助托运杭州机场服务升级​,2016-12-27T00:42:00.000Z,6,2,杭州气象2018,206764,21155,m,http://m.weibo.cn/status/Eo0tqfQIt?mblogid=Eo0tqfQIt&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4057048801283398,160,【除了“6+1”这条明线外，国企混改还有哪些隐藏线？】混改是近期市场的大热，联通与东航已是标杆龙头，除了“6+1”的国企混改明线外，还有哪些隐匿的机会？选股宝app网页链接分享一篇广发策略观点，指出混改行业及区域扩散的逻辑值得重视，油气、铁路、军工领域的有混改预期差，或有超额​...全文,2016-12-26T13:34:00.000Z,34,2,选股宝APP,40349,1866,f,http://m.weibo.cn/status/EnW6c5nRY?mblogid=EnW6c5nRY&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4056888864253485,1,#昆明身边事#【@东方航空变相胁迫改签有妙招机场误机无悬念】12月22日11:20昆明飞保山，10:15左右到达昆明长水机场，在东航一众工作人员指挥下，以F区为主辅以G区不间断来回折腾，前后花去30余分钟时间，最终寻摸到值机柜台办理登机手续，柜台人员冷漠地以“只能改签”回复了事，对瞎指挥没有任何​...全文,2016-12-26T02:59:00.000Z,20,3,杨爽on-line,10340,5737,m,http://m.weibo.cn/status/EnRWehQwB?mblogid=EnRWehQwB&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4056499054103372,42,@东方航空即将迎来成立六十周年，日前他们在B5942的A330上搞了个小彩绘#东航60年#​,2016-12-25T01:10:00.000Z,114,31,FATIII,775569,17221,m,http://m.weibo.cn/status/EnHNvhdtq?mblogid=EnHNvhdtq&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4056295957419788,16,2004年东航5210航班包头起飞后，坠落在市区的南海公园，发生爆炸，机上59人全部遇难，现场都是死者残骸。有人乘机捡走了副驾驶员易沁炜的身份证和工资卡，并猜出密码，空难发生55分钟后，从柜员机取走22700元人民币。（摘自维基百科）网页链接​,2016-12-24T11:43:00.000Z,14,19,ruanyf,54586,1718,m,http://m.weibo.cn/status/EnCvVv8e0?mblogid=EnCvVv8e0&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4056194803384165,4,每一项大的资本运作，都会伴随着一系列奇怪的事情，比如最近的东航在混改之前出现的两次“事故”，民生银行高管胁迫下属“睡觉”，乐视贾跃亭资金链“断裂”。​,2016-12-24T05:01:00.000Z,1,4,CelticsBoston,8104,8871,m,http://m.weibo.cn/status/EnzSMecnj?mblogid=EnzSMecnj&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4056165744889927,3,#大张伟12.25武汉演唱会##大张伟##大张伟演唱会#沒買到直飛武漢，只能先去寧波再轉機了，好折騰的旅行。還好前一天先飛，不然依照東航這delay的方式，我應該會拿刀殺了機長。任何人都無法阻止我去看張偉演唱會！等待～～～～～～～​,2016-12-24T03:05:00.000Z,75,14,Claire_小克,545,649,f,http://m.weibo.cn/status/Enz7Ukw5N?mblogid=Enz7Ukw5N&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4055761074146086,9,#今日看盘#混改是比较确定性的一个题材，现阶段最强的是东航和联通，联通里资金混战比较厉害，昨天我一度以为这个票要结束了，没想到尾盘还是有实力比较强的资金再次介入，今天应该还有好戏。需要注意的是，这个题材非常大，不光资金容量大，时间跨度也大，所以不会一口气炒完，应该是进二退一这种走​...全文,2016-12-23T00:17:00.000Z,198,39,潜伏在二级市场,430633,2696,m,http://m.weibo.cn/status/EnoBdhoAm?mblogid=EnoBdhoAm&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4055521365087910,3,#东航60年#【东航客舱服务变迁：从第一代自带扫把抹布到对标国际先进水平】1957年，东航前身民航上海管理处飞行中队开航之后，首批乘务员陆续亮相。其中9位长期坚守在客舱服务岗位上，成为永载东航发展史册的客舱服务“九姐妹”。经过不断传承发展，东航响亮的服务品牌逐步形成。东航客舱服务变迁：第一代空姐自带扫把抹布​,2016-12-22T08:25:00.000Z,8,2,民航资源网,135755,29181,m,http://m.weibo.cn/status/EnimAllB4?mblogid=EnimAllB4&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4058445684405260,3,#东航60年#【东航云南这些年：迎风起舞银燕在彩云之南起飞】昔日，驼峰航线、飞虎队是云南航空史上永远铭刻着的荣耀。今天，东航云南有限公司作为东航打造昆明区域枢纽的重要组成力量，正迎风起舞，书写着属于自己的荣耀。@东方航空东航云南这些年：迎风起舞银燕在彩云之南起飞​,2016-12-30T10:05:00.000Z,19,2,民航资源网,135755,29181,m,http://m.weibo.cn/status/Eowreiu0A?mblogid=Eowreiu0A&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4058444455476393,17,12月30日，随着MU521航班的起飞，“东航60年”主题号彩绘机迎来新首航。值此新年交替之际，东航即将迎来发展60年，“东航60年”主题号航班的首航，为东航的发展历程铭刻隽永的记忆，也预示着东航未来的发展即将跨越新的征程。今天不仅是2016年最后一个工作日，还是。。。​,2016-12-30T10:00:00.000Z,72,23,东方航空,315431,9747,m,http://m.weibo.cn/status/EowpfmYEV?mblogid=EowpfmYEV&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4058323580088708,5,#东航新闻#东航2016年成绩有哪些？2017年又有什么目标？这里的干货给大家鼓鼓劲！干货整理丨一张图带你看懂2017东航工作会！​,2016-12-30T02:00:00.000Z,20,8,东方航空,315431,9747,m,http://m.weibo.cn/status/Eotgi0n4M?mblogid=Eotgi0n4M&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4058038287809583,2,#塞班岛旅游小贴士#【航班信息】中国南方航空开通了广州往返塞班、上海往返塞班的包机航线；东航开通了北京、上海往返塞班的包机航线。直飞一般比较贵，国内的游客也可以选择到首尔转机，时间大概是10~15个小时，但费用将大大减半。​,2016-12-29T07:06:00.000Z,17,1,Hi走啦,109500,493,m,http://m.weibo.cn/status/EolQ8wLD1?mblogid=EolQ8wLD1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4058002165783248,12,只有【东航】一家在飞的“北京-吕梁”这一条航线，在不到一个月的时间内，竟然取消了9班，9班啊！感谢航旅纵横的数据！更蹊跷的是，12月26日的MU2203查不到动态。如果算上这趟，就是说不到一个月的时间内，东航在一条航线上取消了10班。你震惊了吗？#东航随意取消航班#​,2016-12-29T04:42:00.000Z,8,12,刘兴亮,2015139,17338,m,http://m.weibo.cn/status/EokTSoguc?mblogid=EokTSoguc&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4057974945428536,2,#东航新闻#12月25日当晚，当大家沉浸在浓浓圣诞节气氛中时，东航在新闻联播亮相了哦～新闻以“东航-加长加厚产业链助力转型升级”为主题，聚焦东航客货运转型的创新实践，对近年来的改革成效以及未来的发展目标，进行了专题深度报道。报道详情见链接东航上新闻联播啦！观察国企深改典型，央视有话说！​,2016-12-29T02:54:00.000Z,16,8,东方航空,315431,9747,m,http://m.weibo.cn/status/EokbYmMd2?mblogid=EokbYmMd2&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4057345593528998,11,乘坐东航，有惊无险的落地温州。那么，问题来了，要不要把“惊”写出来呢？​,2016-12-27T09:13:00.000Z,9,14,刘兴亮,2015139,17338,m,http://m.weibo.cn/status/Eo3OTeO3k?mblogid=Eo3OTeO3k&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4057301205377342,5,又得坐东航了，大家有什么嘱托的吗？海口·海口美兰国际机场​,2016-12-27T06:17:00.000Z,5,26,刘兴亮,2015139,17338,m,http://m.weibo.cn/status/Eo2FimyTk?mblogid=Eo2FimyTk&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4057216963777565,12,【杭州机场服务升级：微信能值机行李可自助托运】近日，杭州机场官方微信上开通了在线值机功能，乘机旅客可以通过微信值机，对所有国内航班提前选定航班座位，到机场后只需补打登机牌或补办托运行李就可以了。东航航班还可以，自助行李托运减少排队时间。微信能值机行李可自助托运杭州机场服务升级​,2016-12-27T00:42:00.000Z,6,2,杭州气象2018,206764,21155,m,http://m.weibo.cn/status/Eo0tqfQIt?mblogid=Eo0tqfQIt&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4057048801283398,160,【除了“6+1”这条明线外，国企混改还有哪些隐藏线？】混改是近期市场的大热，联通与东航已是标杆龙头，除了“6+1”的国企混改明线外，还有哪些隐匿的机会？选股宝app网页链接分享一篇广发策略观点，指出混改行业及区域扩散的逻辑值得重视，油气、铁路、军工领域的有混改预期差，或有超额​...全文,2016-12-26T13:34:00.000Z,34,2,选股宝APP,40349,1866,f,http://m.weibo.cn/status/EnW6c5nRY?mblogid=EnW6c5nRY&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4060568979848546,4,#无锡身边事#东航招聘，无锡站专场，下午继续海选中，现场美女如云。今日的无锡，下着小雨，有点冷，但阻挡不了一颗飞行的心锡哥想说，为啥只有背影@民航空姐社区@空姐养成记​,2017-01-05T06:42:00.000Z,20,20,新浪无锡,776216,26273,m,http://m.weibo.cn/status/EppFTFk3w?mblogid=EppFTFk3w&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4060534619855291,10,不去CES，都不好意思说自己混创业投资圈。美联航在旧金山-拉斯维加斯这仅600公里的航线上，派上了波音777。对了，CES不是东航的意思，是拉斯维加斯电子庙会的意思。​,2017-01-05T04:25:00.000Z,40,20,航空物语,4723296,21078,f,http://m.weibo.cn/status/EpoMtFlOj?mblogid=EpoMtFlOj&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4060498406337362,5,2016年12月31日，乘坐东航MU5156航班的刘先生有幸成为东航2016年承运的第1亿名乘客，伴随着敲响的新年钟声，东航在跻身“全球亿人次级航空公司俱乐部”的同时，顺利实现2016航空安全年，全面进入2017年的生产运营。一个亿的小目标达成！厉害了word东航！​,2017-01-05T02:02:00.000Z,43,8,东方航空,315431,9747,m,http://m.weibo.cn/status/EpnQ4qADw?mblogid=EpnQ4qADw&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4060138870364312,5,呼吁大家不要买代码共享的航班，尤其是东航的，东航不能提供任何应有的服务，包括办理登记牌，进休息室，辜负了我们金卡会员的忠诚！@航旅纵横@东航官网@飞常准深圳​,2017-01-04T02:13:00.000Z,0,5,街角的咖啡店CT,260,452,m,http://m.weibo.cn/status/Epeub1wM0?mblogid=Epeub1wM0&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
4059878089610784,4,1月3日，长春亚泰结束在海埂的第一阶段冬训，于15时35分从昆明搭乘东航MU755次航班飞赴迪拜，开启海外拉练之旅。《冬训｜亚泰今日飞赴迪拜开启海外拉练》冬训｜亚泰今日飞赴迪拜开启海外拉练​,2017-01-03T08:57:00.000Z,25,15,长春亚泰官方微博,1611472,3861,m,http://m.weibo.cn/status/Ep7HyEkcE?mblogid=Ep7HyEkcE&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%9C%E8%88%AA,东航
